Genome	contig	Start	Stop	protID
GCA_000012705	CP000114.1	1133361	1135095	3184
GCA_000012705	CP000114.1	1135095	1136814	3185
GCA_000012705	CP000114.1	1136825	1137428	3186
GCA_000012705	CP000114.1	1137429	1138407	3187
GCA_000012705	CP000114.1	1138411	1139668	3188
GCA_000012705	CP000114.1	1139759	1140356	3189
GCA_000012705	CP000114.1	1140348	1141179	3190
GCA_000012705	CP000114.1	1141178	1142258	3191
GCA_000012705	CP000114.1	1142292	1142862	3192
GCA_000012705	CP000114.1	1142999	1143182	3193
GCA_000012705	CP000114.1	1143330	1144269	3194
GCA_000012705	CP000114.1	1144286	1144889	3195
GCA_000012705	CP000114.1	1144912	1146148	3196
GCA_000012705	CP000114.1	1146246	1147035	3197
GCA_000012705	CP000114.1	1147129	1148404	3198
GCA_000012705	CP000114.1	1148403	1148985	3199
GCA_000012705	CP000114.1	1149239	1150223	3200
GCA_000012705	CP000114.1	1150425	1151766	3201
GCA_000012705	CP000114.1	1152036	1152729	3202
GCA_000012705	CP000114.1	1152799	1154800	3203
GCA_000012705	CP000114.1	1154934	1155696	3204
GCA_000012705	CP000114.1	1155757	1156750	3205
GCA_000012705	CP000114.1	1156775	1157660	3206
GCA_000012705	CP000114.1	1157656	1158493	3207
GCA_000012705	CP000114.1	1158467	1159139	3208
GCA_000012705	CP000114.1	1159248	1159839	3209
GCA_000012705	CP000114.1	1160014	1160989	3210
GCA_000012705	CP000114.1	1160992	1162108	3211
GCA_000012705	CP000114.1	1162109	1162457	3212
GCA_000012705	CP000114.1	1162611	1163250	3213
GCA_000012705	CP000114.1	1163262	1163943	3214
GCA_000012705	CP000114.1	1164038	1165172	3215
GCA_000012705	CP000114.1	1165262	1166702	3216
GCA_000012705	CP000114.1	1166861	1167476	3217
GCA_000012705	CP000114.1	1167576	1168398	3218
GCA_000012705	CP000114.1	1169021	1169951	3219
GCA_000012705	CP000114.1	1170007	1171540	3220
GCA_000012705	CP000114.1	1171648	1172722	3221
GCA_000012705	CP000114.1	1172714	1173491	3222
GCA_000012705	CP000114.1	1173487	1174282	3223
GCA_000012705	CP000114.1	1174265	1175420	3224
GCA_000012705	CP000114.1	1175468	1176371	3225
GCA_000012705	CP000114.1	1176514	1177003	3226
GCA_000012705	CP000114.1	1176999	1177362	3227
GCA_000012705	CP000114.1	1177363	1178167	3228
GCA_000012705	CP000114.1	1178170	1178734	3229
GCA_000012705	CP000114.1	1178752	1180015	3230
GCA_000012705	CP000114.1	1180016	1180904	3231
GCA_000012705	CP000114.1	1180890	1181757	3232
GCA_000012705	CP000114.1	1181758	1183042	3233
GCA_000012705	CP000114.1	1183218	1184106	3234
GCA_000012705	CP000114.1	1184128	1184866	3235
GCA_000012705	CP000114.1	1184887	1185277	3236
GCA_000012705	CP000114.1	1185309	1185693	3237
GCA_000012705	CP000114.1	1185697	1185886	3238
GCA_000012705	CP000114.1	1185991	1186342	3239
GCA_000012705	CP000114.1	1186679	1188056	3240
GCA_000012705	CP000114.1	1188129	1189137	3241
GCA_000012705	CP000114.1	1189244	1189931	3242
GCA_000012705	CP000114.1	1190349	1191420	3243
GCA_000012705	CP000114.1	1191843	1192041	3244
GCA_000012705	CP000114.1	1192140	1192674	3245
GCA_000012705	CP000114.1	1192749	1193244	3246
GCA_000012705	CP000114.1	1193316	1193976	3247
GCA_000012705	CP000114.1	1193975	1194515	3248
GCA_000012705	CP000114.1	1194645	1194738	3249
GCA_000012705	CP000114.1	1194742	1195384	3250
GCA_000012705	CP000114.1	1195547	1196099	3251
GCA_000012705	CP000114.1	1196120	1196318	3252
GCA_000012705	CP000114.1	1196364	1196907	3253
GCA_000012705	CP000114.1	1196962	1197157	3254
GCA_000012705	CP000114.1	1197166	1197748	3255
GCA_000012705	CP000114.1	1197762	1198011	3256
GCA_000012705	CP000114.1	1198058	1198304	3257
GCA_000012705	CP000114.1	1198714	1200994	3258
GCA_000012705	CP000114.1	1201099	1201486	3259
GCA_000012705	CP000114.1	1201618	1202944	3260
GCA_000012705	CP000114.1	1203539	1204886	3261
GCA_000012705	CP000114.1	1204948	1206184	3262
GCA_000012705	CP000114.1	1206342	1206735	3263
GCA_000012705	CP000114.1	1206715	1207411	3264
GCA_000012705	CP000114.1	1207479	1208103	3265
GCA_000012705	CP000114.1	1208515	1209718	3266
GCA_000012705	CP000114.1	1210061	1210292	3267
GCA_000012705	CP000114.1	1210374	1211397	3268
GCA_000012705	CP000114.1	1211509	1213969	3269
GCA_000012705	CP000114.1	1214102	1216052	3270
GCA_000012705	CP000114.1	1216165	1216804	3271
GCA_000012705	CP000114.1	1216841	1217495	3272
GCA_000012705	CP000114.1	1217593	1218079	3273
GCA_000012705	CP000114.1	1218192	1219434	3274
GCA_000012705	CP000114.1	1219444	1220074	3275
GCA_000012705	CP000114.1	1220070	1221225	3276
GCA_000012705	CP000114.1	1221301	1222327	3277
GCA_000012705	CP000114.1	1222326	1223727	3278
GCA_000012705	CP000114.1	1223723	1224680	3279
GCA_000012705	CP000114.1	1224763	1225711	3280
GCA_000012705	CP000114.1	1225744	1226719	3281
GCA_000012705	CP000114.1	1226718	1227930	3282
GCA_000012705	CP000114.1	1227953	1228436	3283
GCA_000012705	CP000114.1	1228435	1228885	3284
GCA_000012705	CP000114.1	1228908	1230297	3285
GCA_000012705	CP000114.1	1230309	1231008	3286
GCA_000012705	CP000114.1	1231018	1231711	3287
GCA_000012705	CP000114.1	1231719	1232451	3288
GCA_000012705	CP000114.1	1232456	1233914	3289
GCA_000012705	CP000114.1	1234102	1235026	3290
GCA_000012705	CP000114.1	1235224	1235818	3291
GCA_000012705	CP000114.1	1235826	1236537	3292
GCA_000012705	CP000114.1	1236520	1237777	3293
GCA_000012705	CP000114.1	1237778	1238588	3294
GCA_000012705	CP000114.1	1238626	1239034	3295
GCA_000012705	CP000114.1	1239084	1240296	3296
GCA_000012705	CP000114.1	1240352	1241024	3297
GCA_000012705	CP000114.1	1241261	1241972	3298
GCA_000012705	CP000114.1	1242061	1242850	3299
GCA_000012705	CP000114.1	1242906	1244568	3300
GCA_000012705	CP000114.1	1244863	1245625	3301
GCA_000012705	CP000114.1	1245624	1246488	3302
GCA_000012705	CP000114.1	1246500	1247505	3303
GCA_000012705	CP000114.1	1247863	1249519	3304
GCA_000012705	CP000114.1	1249572	1250292	3305
GCA_000012705	CP000114.1	1250305	1251988	3306
GCA_000012705	CP000114.1	1252097	1253324	3307
GCA_000012705	CP000114.1	1253313	1254504	3308
GCA_000012705	CP000114.1	1254595	1255057	3309
GCA_000012705	CP000114.1	1255046	1255529	3310
GCA_000012705	CP000114.1	1255747	1258993	3311
GCA_000012705	CP000114.1	1259044	1260091	3312
GCA_000012705	CP000114.1	1260297	1260891	3313
GCA_000012705	CP000114.1	1260890	1261760	3314
GCA_000012705	CP000114.1	1261818	1262922	3315
GCA_000012705	CP000114.1	1262930	1263719	3316
GCA_000012705	CP000114.1	1263708	1264392	3317
GCA_000012705	CP000114.1	1264495	1265176	3318
GCA_000012705	CP000114.1	1265293	1265812	3319
GCA_000012705	CP000114.1	1265934	1268499	3320
GCA_000012705	CP000114.1	1268650	1270849	3321
GCA_000012705	CP000114.1	1270845	1271607	3322
GCA_000012705	CP000114.1	1271608	1272538	3323
GCA_000012705	CP000114.1	1272579	1273227	3324
GCA_000012705	CP000114.1	1273219	1274458	3325
GCA_000012705	CP000114.1	1274548	1275439	3326
GCA_000012705	CP000114.1	1275549	1275726	3327
GCA_000012705	CP000114.1	1275767	1276685	3328
GCA_000012705	CP000114.1	1276818	1280577	3329
GCA_000012705	CP000114.1	1280745	1281480	3330
GCA_000012705	CP000114.1	1281494	1282079	3331
GCA_000012705	CP000114.1	1282175	1283582	3332
GCA_000012705	CP000114.1	1283628	1284231	3333
GCA_000012705	CP000114.1	1284400	1284580	3334
GCA_000012705	CP000114.1	1284572	1286183	3335
GCA_000012705	CP000114.1	1286224	1288006	3336
GCA_000012705	CP000114.1	1288165	1288933	3337
GCA_000012705	CP000114.1	1288991	1290332	3338
GCA_000012705	CP000114.1	1290432	1290843	3339
GCA_000012705	CP000114.1	1290852	1291350	3340
GCA_000012705	CP000114.1	1291571	1292168	3341
GCA_000012705	CP000114.1	1292357	1292648	3342
GCA_000012705	CP000114.1	1292701	1293463	3343
GCA_000012705	CP000114.1	1293686	1293977	3344
GCA_000012705	CP000114.1	1294134	1294515	3345
GCA_000012705	CP000114.1	1294864	1295098	3346
GCA_000012705	CP000114.1	1295296	1297765	3347
GCA_000012705	CP000114.1	1297777	1298698	3348
GCA_000012705	CP000114.1	1298933	1302386	3349
GCA_000012705	CP000114.1	1302922	1303951	3350
GCA_000012705	CP000114.1	1304187	1304478	3351
GCA_000012705	CP000114.1	1304531	1305275	3352
GCA_000012705	CP000114.1	1305400	1307215	3353
GCA_000012705	CP000114.1	1307630	1308866	3354
GCA_000012705	CP000114.1	1309067	1310249	3355
GCA_000012705	CP000114.1	1310266	1310500	3356
GCA_000012705	CP000114.1	1310503	1311070	3357
GCA_000012705	CP000114.1	1311204	1311513	3358
GCA_000012705	CP000114.1	1311819	1312329	3359
GCA_000012705	CP000114.1	1312392	1312896	3360
GCA_000012705	CP000114.1	1312895	1313210	3361
GCA_000012705	CP000114.1	1313444	1314653	3362
GCA_000012705	CP000114.1	1314701	1315193	3363
GCA_000012705	CP000114.1	1315206	1318818	3364
GCA_000012705	CP000114.1	1319058	1319424	3365
GCA_000012705	CP000114.1	1319487	1319988	3366
GCA_000012705	CP000114.1	1320421	1322530	3367
GCA_000012705	CP000114.1	1322623	1323568	3368
GCA_000012705	CP000114.1	1323572	1324949	3369
GCA_000012705	CP000114.1	1325078	1325729	3370
GCA_000012705	CP000114.1	1325886	1326210	3371
GCA_000012705	CP000114.1	1326481	1327111	3372
GCA_000012705	CP000114.1	1327091	1327688	3373
GCA_000012705	CP000114.1	1327698	1328925	3374
GCA_000012705	CP000114.1	1328954	1329125	3375
GCA_000012705	CP000114.1	1329142	1329637	3376
GCA_000012705	CP000114.1	1329716	1330556	3377
GCA_000012705	CP000114.1	1330619	1331882	3378
GCA_000012705	CP000114.1	1331883	1333167	3379
GCA_000012705	CP000114.1	1333258	1333708	3380
GCA_000012705	CP000114.1	1333700	1334357	3381
GCA_000012705	CP000114.1	1334443	1335358	3382
GCA_000012705	CP000114.1	1335458	1336313	3383
GCA_000012705	CP000114.1	1336358	1336577	3384
GCA_000012705	CP000114.1	1336644	1337640	3385
GCA_000012705	CP000114.1	1337636	1338629	3386
GCA_000012705	CP000114.1	1338621	1339566	3387
GCA_000012705	CP000114.1	1339547	1340426	3388
GCA_000012705	CP000114.1	1340541	1341771	3389
GCA_000012705	CP000114.1	1341770	1342457	3390
GCA_000012705	CP000114.1	1342458	1343085	3391
GCA_000012705	CP000114.1	1343192	1344947	3392
GCA_000012705	CP000114.1	1344936	1346754	3393
GCA_000012705	CP000114.1	1346800	1347241	3394
GCA_000012705	CP000114.1	1347509	1349582	3395
GCA_000012705	CP000114.1	1349618	1350029	3396
GCA_000012705	CP000114.1	1350098	1351448	3397
GCA_000012705	CP000114.1	1351615	1352125	3398
GCA_000012705	CP000114.1	1352165	1353935	3399
GCA_000012705	CP000114.1	1353939	1355679	3400
GCA_000012705	CP000114.1	1355745	1356219	3401
GCA_000012705	CP000114.1	1356215	1358084	3402
GCA_000012705	CP000114.1	1358094	1359303	3403
GCA_000012705	CP000114.1	1359487	1360336	3404
GCA_000012705	CP000114.1	1360335	1360716	3405
GCA_000012705	CP000114.1	1360787	1361321	3406
GCA_000012705	CP000114.1	1361371	1361866	3407
GCA_000012705	CP000114.1	1362054	1364019	3408
GCA_000012705	CP000114.1	1364015	1364927	3409
GCA_000012705	CP000114.1	1364923	1365733	3410
GCA_000012705	CP000114.1	1365797	1367033	3411
GCA_000012705	CP000114.1	1367176	1368811	3412
GCA_000012705	CP000114.1	1369022	1369946	3413
GCA_000012705	CP000114.1	1369958	1371029	3414
GCA_000012705	CP000114.1	1371165	1372158	3415
GCA_000012705	CP000114.1	1372138	1372891	3416
GCA_000012705	CP000114.1	1372880	1373399	3417
GCA_000012705	CP000114.1	1373720	1375232	3418
GCA_000012705	CP000114.1	1375363	1375606	3419
GCA_000012705	CP000114.1	1375615	1375888	3420
GCA_000012705	CP000114.1	1376016	1377264	3421
GCA_000012705	CP000114.1	1377278	1377989	3422
GCA_000012705	CP000114.1	1377991	1379236	3423
GCA_000012705	CP000114.1	1379444	1381043	3424
GCA_000012705	CP000114.1	1381098	1382169	3425
GCA_000012705	CP000114.1	1382217	1382739	3426
GCA_000012705	CP000114.1	1382914	1383805	3427
GCA_000012705	CP000114.1	1383788	1384253	3428
GCA_000012705	CP000114.1	1384261	1385167	3429
GCA_000012705	CP000114.1	1385382	1385676	3430
GCA_000012705	CP000114.1	1385697	1386036	3431
GCA_000012705	CP000114.1	1386042	1386357	3432
GCA_000012705	CP000114.1	1386546	1387725	3433
GCA_000012705	CP000114.1	1387826	1389041	3434
GCA_000012705	CP000114.1	1389042	1390188	3435
GCA_000012705	CP000114.1	1390434	1390887	3436
GCA_000012705	CP000114.1	1390930	1392280	3437
GCA_000012705	CP000114.1	1392454	1392790	3438
GCA_000012705	CP000114.1	1392873	1394040	3439
GCA_000012705	CP000114.1	1394040	1395108	3440
GCA_000012705	CP000114.1	1395201	1395879	3441
GCA_000012705	CP000114.1	1395878	1397036	3442
GCA_000012705	CP000114.1	1397170	1399315	3443
GCA_000012705	CP000114.1	1399556	1399916	3444
GCA_000012705	CP000114.1	1399973	1400174	3445
GCA_000012705	CP000114.1	1400213	1400744	3446
GCA_000012705	CP000114.1	1400904	1401588	3447
GCA_000012705	CP000114.1	1401598	1402123	3448
GCA_000012705	CP000114.1	1402168	1402366	3449
GCA_000012705	CP000114.1	1402352	1402844	3450
GCA_000012705	CP000114.1	1402872	1404093	3451
GCA_000012705	CP000114.1	1404227	1405895	3452
GCA_000012705	CP000114.1	1405985	1407440	3453
GCA_000012705	CP000114.1	1407595	1408390	3454
GCA_000012705	CP000114.1	1408413	1409346	3455
GCA_000012705	CP000114.1	1409361	1410387	3456
GCA_000012705	CP000114.1	1410383	1411385	3457
GCA_000012705	CP000114.1	1411413	1412067	3458
GCA_000012705	CP000114.1	1412126	1413062	3459
GCA_000012705	CP000114.1	1413178	1413967	3460
GCA_000012705	CP000114.1	1414034	1415369	3461
GCA_000012705	CP000114.1	1415548	1416115	3462
GCA_000012705	CP000114.1	1416107	1417043	3463
GCA_000012705	CP000114.1	1417135	1417777	3464
GCA_000012705	CP000114.1	1417757	1418342	3465
GCA_000012705	CP000114.1	1418625	1419225	3466
GCA_000012705	CP000114.1	1419217	1419889	3467
GCA_000012705	CP000114.1	1419878	1420754	3468
GCA_000012705	CP000114.1	1420791	1422300	3469
GCA_000012705	CP000114.1	1422340	1425631	3470
GCA_000012705	CP000114.1	1425798	1426641	3471
GCA_000012705	CP000114.1	1426659	1427229	3472
GCA_000012705	CP000114.1	1427212	1427485	3473
GCA_000012705	CP000114.1	1427723	1428872	3474
GCA_000012705	CP000114.1	1428861	1429710	3475
GCA_000012705	CP000114.1	1429706	1431131	3476
GCA_000012705	CP000114.1	1431130	1432495	3477
GCA_000012705	CP000114.1	1432496	1433444	3478
GCA_000012705	CP000114.1	1433452	1434388	3479
GCA_000012705	CP000114.1	1434389	1435448	3480
GCA_000012705	CP000114.1	1435447	1436167	3481
GCA_000012705	CP000114.1	1436169	1436994	3482
GCA_000012705	CP000114.1	1437018	1438752	3483
GCA_000012705	CP000114.1	1438744	1439098	3484
GCA_000012705	CP000114.1	1439094	1439826	3485
GCA_000012705	CP000114.1	1439827	1440769	3486
GCA_000012705	CP000114.1	1440758	1441913	3487
GCA_000012705	CP000114.1	1442029	1442884	3488
GCA_000012705	CP000114.1	1442973	1443315	3489
GCA_000012705	CP000114.1	1443423	1444533	3490
GCA_000012705	CP000114.1	1444540	1446322	3491
GCA_000012705	CP000114.1	1446538	1446916	3492
GCA_000012705	CP000114.1	1447012	1447189	3493
GCA_000012705	CP000114.1	1447292	1447796	3494
GCA_000012705	CP000114.1	1447878	1448685	3495
GCA_000012705	CP000114.1	1449009	1450029	3496
GCA_000012705	CP000114.1	1450132	1451260	3497
GCA_000012705	CP000114.1	1451296	1452283	3498
GCA_000012705	CP000114.1	1452445	1452751	3499
GCA_000012705	CP000114.1	1452905	1454279	3500
GCA_000012705	CP000114.1	1454693	1456958	3501
GCA_000012705	CP000114.1	1456969	1458466	3502
GCA_000012705	CP000114.1	1458586	1459615	3503
GCA_000012705	CP000114.1	1459870	1461118	3504
GCA_000012705	CP000114.1	1461215	1462586	3505
GCA_000012705	CP000114.1	1462585	1463422	3506
GCA_000012705	CP000114.1	1463652	1465125	3507
GCA_000012705	CP000114.1	1465169	1465634	3508
GCA_000012705	CP000114.1	1465916	1467242	3509
GCA_000012705	CP000114.1	1467234	1468743	3510
GCA_000012705	CP000114.1	1468756	1471144	3511
GCA_000012705	CP000114.1	1471130	1472123	3512
GCA_000012705	CP000114.1	1472119	1473679	3513
GCA_000012705	CP000114.1	1473685	1475230	3514
GCA_000012705	CP000114.1	1475229	1476459	3515
GCA_000012705	CP000114.1	1476582	1477779	3516
GCA_000012705	CP000114.1	1477839	1478715	3517
GCA_000012705	CP000114.1	1478707	1479892	3518
GCA_000012705	CP000114.1	1479881	1481123	3519
GCA_000012705	CP000114.1	1481119	1482325	3520
GCA_000012705	CP000114.1	1482333	1483341	3521
GCA_000012705	CP000114.1	1483840	1485571	3522
GCA_000012705	CP000114.1	1487830	1488982	3523
GCA_000012705	CP000114.1	1488993	1489323	3524
GCA_000012705	CP000114.1	1489420	1491412	3525
GCA_000012705	CP000114.1	1491472	1492393	3526
GCA_000012705	CP000114.1	1492575	1494759	3527
GCA_000012705	CP000114.1	1494758	1495499	3528
GCA_000012705	CP000114.1	1495647	1495998	3529
GCA_000012705	CP000114.1	1496082	1496250	3530
GCA_000012705	CP000114.1	1496275	1497589	3531
GCA_000012705	CP000114.1	1497649	1497778	3532
GCA_000012705	CP000114.1	1497955	1499197	3533
GCA_000012705	CP000114.1	1499231	1499810	3534
GCA_000012705	CP000114.1	1499919	1501962	3535
GCA_000012705	CP000114.1	1502046	1502769	3536
GCA_000012705	CP000114.1	1502959	1503802	3537
GCA_000012705	CP000114.1	1504068	1504743	3538
GCA_000012705	CP000114.1	1504830	1505223	3539
GCA_000012705	CP000114.1	1505351	1506278	3540
GCA_000012705	CP000114.1	1506406	1507795	3541
GCA_000012705	CP000114.1	1507878	1508346	3542
GCA_000012705	CP000114.1	1508348	1510754	3543
GCA_000012705	CP000114.1	1510866	1511103	3544
GCA_000012705	CP000114.1	1511292	1512462	3545
GCA_000012705	CP000114.1	1512657	1514304	3546
GCA_000012705	CP000114.1	1514293	1514995	3547
GCA_000012705	CP000114.1	1515118	1515706	3548
GCA_000012705	CP000114.1	1515702	1516524	3549
GCA_000012705	CP000114.1	1516672	1517521	3550
GCA_000012705	CP000114.1	1517737	1519330	3551
GCA_000012705	CP000114.1	1519365	1519542	3552
GCA_000012705	CP000114.1	1519985	1520084	3553
GCA_000012705	CP000114.1	1521302	1521704	3554
GCA_000012705	CP000114.1	1521940	1522885	3555
GCA_000012705	CP000114.1	1522881	1523280	3556
GCA_000012705	CP000114.1	1523260	1523758	3557
GCA_000012705	CP000114.1	1524152	1524959	3558
GCA_000012705	CP000114.1	1525280	1525757	3559
GCA_000012705	CP000114.1	1525948	1526752	3560
GCA_000012705	CP000114.1	1526842	1527829	3561
GCA_000012705	CP000114.1	1527952	1529725	3562
GCA_000012705	CP000114.1	1529881	1530097	3563
GCA_000012705	CP000114.1	1530093	1530603	3564
GCA_000012705	CP000114.1	1530740	1531595	3565
GCA_000012705	CP000114.1	1531712	1532270	3566
GCA_000012705	CP000114.1	1532285	1533014	3567
GCA_000012705	CP000114.1	1533134	1533815	3568
GCA_000012705	CP000114.1	1533801	1534590	3569
GCA_000012705	CP000114.1	1534577	1535339	3570
GCA_000012705	CP000114.1	1535383	1536328	3571
GCA_000012705	CP000114.1	1536314	1537931	3572
GCA_000012705	CP000114.1	1538319	1539009	3573
GCA_000012705	CP000114.1	1539112	1539538	3574
GCA_000012705	CP000114.1	1539799	1540966	3575
GCA_000012705	CP000114.1	1541299	1542682	3576
GCA_000012705	CP000114.1	1542689	1543904	3577
GCA_000012705	CP000114.1	1544182	1545067	3578
GCA_000012705	CP000114.1	1545127	1545481	3579
GCA_000012705	CP000114.1	1545551	1546088	3580
GCA_000012705	CP000114.1	1546063	1546897	3581
GCA_000012705	CP000114.1	1546945	1548661	3582
GCA_000012705	CP000114.1	1548742	1551193	3583
GCA_000012705	CP000114.1	1551358	1552162	3584
GCA_000012705	CP000114.1	1552213	1553047	3585
GCA_000012705	CP000114.1	1553048	1553765	3586
GCA_000012705	CP000114.1	1553935	1554862	3587
GCA_000012705	CP000114.1	1555028	1555676	3588
GCA_000012705	CP000114.1	1555715	1556405	3589
GCA_000012705	CP000114.1	1556414	1556684	3590
GCA_000012705	CP000114.1	1556683	1557238	3591
GCA_000012705	CP000114.1	1557258	1558638	3592
GCA_000012705	CP000114.1	1558881	1559295	3593
GCA_000012705	CP000114.1	1559307	1559685	3594
GCA_000012705	CP000114.1	1559773	1560730	3595
GCA_000012705	CP000114.1	1560726	1560975	3596
GCA_000012705	CP000114.1	1560935	1561178	3597
GCA_000012705	CP000114.1	1561416	1562115	3598
GCA_000012705	CP000114.1	1562107	1562344	3599
GCA_000012705	CP000114.1	1562433	1562682	3600
GCA_000012705	CP000114.1	1562879	1563380	3601
GCA_000012705	CP000114.1	1563619	1565032	3602
GCA_000012705	CP000114.1	1565171	1567331	3603
GCA_000012705	CP000114.1	1567337	1568783	3604
GCA_000012705	CP000114.1	1568775	1569453	3605
GCA_000012705	CP000114.1	1569504	1570200	3606
GCA_000012705	CP000114.1	1570564	1571902	3607
GCA_000012705	CP000114.1	1572097	1574095	3608
GCA_000012705	CP000114.1	1574237	1575113	3609
GCA_000012705	CP000114.1	1575270	1575966	3610
GCA_000012705	CP000114.1	1576301	1577519	3611
GCA_000012705	CP000114.1	1577502	1578345	3612
GCA_000012705	CP000114.1	1578421	1579249	3613
GCA_000012705	CP000114.1	1579288	1579645	3614
GCA_000012705	CP000114.1	1579646	1580123	3615
GCA_000012705	CP000114.1	1580177	1581359	3616
GCA_000012705	CP000114.1	1581421	1581970	3617
GCA_000012705	CP000114.1	1582037	1582847	3618
GCA_000012705	CP000114.1	1583262	1583898	3619
GCA_000012705	CP000114.1	1584167	1585031	3620
GCA_000012705	CP000114.1	1585036	1585363	3621
GCA_000012705	CP000114.1	1585392	1586256	3622
GCA_000012705	CP000114.1	1586275	1586911	3623
GCA_000012705	CP000114.1	1587119	1588286	3624
GCA_000012705	CP000114.1	1588550	1589210	3625
GCA_000012705	CP000114.1	1589228	1589939	3626
GCA_000012705	CP000114.1	1589938	1590703	3627
GCA_000012705	CP000114.1	1590703	1591657	3628
GCA_000012705	CP000114.1	1591659	1592529	3629
GCA_000012705	CP000114.1	1592634	1592859	3630
GCA_000012705	CP000114.1	1592922	1593801	3631
GCA_000012705	CP000114.1	1593955	1594201	3632
GCA_000012705	CP000114.1	1594300	1594891	3633
GCA_000012705	CP000114.1	1595015	1595645	3634
GCA_000012705	CP000114.1	1595754	1596924	3635
GCA_000012705	CP000114.1	1597059	1597608	3636
GCA_000012705	CP000114.1	1597780	1599133	3637
GCA_000012705	CP000114.1	1599338	1600688	3638
GCA_000012705	CP000114.1	1600692	1602132	3639
GCA_000012705	CP000114.1	1602155	1602407	3640
GCA_000012705	CP000114.1	1602406	1603129	3641
GCA_000012705	CP000114.1	1603118	1603703	3642
GCA_000012705	CP000114.1	1603699	1604407	3643
GCA_000012705	CP000114.1	1604406	1605186	3644
GCA_000012705	CP000114.1	1605136	1605610	3645
GCA_000012705	CP000114.1	1605606	1606128	3646
GCA_000012705	CP000114.1	1606109	1607084	3647
GCA_000012705	CP000114.1	1607080	1607875	3648
GCA_000012705	CP000114.1	1608049	1608289	3649
GCA_000012705	CP000114.1	1608446	1608989	3650
GCA_000012705	CP000114.1	1609050	1609572	3651
GCA_000012705	CP000114.1	1609639	1610329	3652
GCA_000012705	CP000114.1	1610351	1610855	3653
GCA_000012705	CP000114.1	1610892	1611636	3654
GCA_000012705	CP000114.1	1611667	1611946	3655
GCA_000012705	CP000114.1	1612030	1612963	3656
GCA_000012705	CP000114.1	1613162	1613828	3657
GCA_000012705	CP000114.1	1613851	1614709	3658
GCA_000012705	CP000114.1	1614869	1616330	3659
GCA_000012705	CP000114.1	1616432	1616915	3660
GCA_000012705	CP000114.1	1616987	1618790	3661
GCA_000012705	CP000114.1	1618876	1619380	3662
GCA_000012705	CP000114.1	1619465	1620797	3663
GCA_000012705	CP000114.1	1620806	1621424	3664
GCA_000012705	CP000114.1	1621588	1624687	3665
GCA_000012705	CP000114.1	1624841	1626152	3666
GCA_000012705	CP000114.1	1626199	1627102	3667
GCA_000012705	CP000114.1	1627098	1628274	3668
GCA_000012705	CP000114.1	1628273	1628753	3669
GCA_000012705	CP000114.1	1628901	1630407	3670
GCA_000012705	CP000114.1	1630396	1631086	3671
GCA_000012705	CP000114.1	1631320	1631854	3672
GCA_000012705	CP000114.1	1631958	1632849	3673
GCA_000012705	CP000114.1	1632869	1633424	3674
GCA_000012705	CP000114.1	1633551	1634265	3675
GCA_000012705	CP000114.1	1634279	1635659	3676
GCA_000012705	CP000114.1	1635671	1636343	3677
GCA_000012705	CP000114.1	1636377	1637208	3678
GCA_000012705	CP000114.1	1637200	1638877	3679
GCA_000012705	CP000114.1	1638893	1639442	3680
GCA_000012705	CP000114.1	1639610	1640819	3681
GCA_000012705	CP000114.1	1640994	1641249	3682
GCA_000012705	CP000114.1	1641596	1642361	3683
GCA_000012705	CP000114.1	1642474	1643530	3684
GCA_000012705	CP000114.1	1643578	1644271	3685
GCA_000012705	CP000114.1	1644267	1645338	3686
GCA_000012705	CP000114.1	1645330	1646707	3687
GCA_000012705	CP000114.1	1646840	1647665	3688
GCA_000012705	CP000114.1	1647805	1648639	3689
GCA_000012705	CP000114.1	1648740	1649430	3690
GCA_000012705	CP000114.1	1649584	1650301	3691
GCA_000012705	CP000114.1	1650418	1651405	3692
GCA_000012705	CP000114.1	1651414	1651951	3693
GCA_000012705	CP000114.1	1652124	1653114	3694
GCA_000012705	CP000114.1	1653151	1653730	3695
GCA_000012705	CP000114.1	1653729	1654104	3696
GCA_000012705	CP000114.1	1654113	1654827	3697
GCA_000012705	CP000114.1	1655091	1655496	3698
GCA_000012705	CP000114.1	1655634	1656348	3699
GCA_000012705	CP000114.1	1656440	1657550	3700
GCA_000012705	CP000114.1	1657546	1657798	3701
GCA_000012705	CP000114.1	1657820	1658555	3702
GCA_000012705	CP000114.1	1658620	1658977	3703
GCA_000012705	CP000114.1	1658978	1659500	3704
GCA_000012705	CP000114.1	1659562	1660150	3705
GCA_000012705	CP000114.1	1660146	1660779	3706
GCA_000012705	CP000114.1	1660908	1661226	3707
GCA_000012705	CP000114.1	1661318	1662437	3708
GCA_000012705	CP000114.1	1662436	1662964	3709
GCA_000012705	CP000114.1	1663080	1663995	3710
GCA_000012705	CP000114.1	1664124	1665567	3711
GCA_000012705	CP000114.1	1665566	1667033	3712
GCA_000012705	CP000114.1	1667032	1667335	3713
GCA_000012705	CP000114.1	1667472	1670118	3714
GCA_000012705	CP000114.1	1670130	1670961	3715
GCA_000012705	CP000114.1	1670971	1671469	3716
GCA_000012705	CP000114.1	1671789	1672755	3717
GCA_000012705	CP000114.1	1672801	1673350	3718
GCA_000012705	CP000114.1	1673416	1674202	3719
GCA_000012705	CP000114.1	1674327	1675539	3720
